C_NATIONKEY,C_ACCTBAL,CORR1,CORR2,C_MKTSEGMENT,C_PHONE
13,3261,558,435,4,6895
0,9365,737,374,3,9875
0,8162,973,1042,4,8158
9,4717,54,261,3,328
7,2022,170,103,1,3371
3,7525,759,1065,3,9255
13,7026,12,1082,0,5858
14,8997,346,187,4,3314
1,6598,229,642,2,7061
3,1203,154,991,4,5045
1,2257,914,782,3,4731
12,9380,211,389,0,2689
6,6701,289,239,1,4196
16,9298,435,502,3,8399
19,9288,639,450,4,6148
0,10750,770,651,2,1560
2,5815,529,846,4,9585
16,9725,448,1012,3,454
9,10598,712,1041,2,3078
12,3302,995,738,3,7740
0,10541,936,285,2,3698
8,1756,19,9,3,5635
3,9666,574,1054,4,7068
4,6675,968,826,2,7448
5,6605,675,703,3,1149
17,7974,238,615,1,6711
6,3773,943,885,4,254
1,5079,49,194,1,4728
9,3465,405,464,1,8059
6,4273,779,277,0,1136
8,6987,678,141,0,2042
6,2867,847,295,3,8362
14,5310,440,375,1,9025
6,10223,68,844,0,4058
18,4135,148,377,4,4495
22,1802,12,37,4,9133
9,4178,155,935,4,6167
2,4731,821,497,4,5311
3,7932,133,408,1,8292
19,7635,987,379,3,2391
2,8313,962,737,4,8451
17,8557,511,965,2,4826
2,1276,944,143,2,3255
3,181,268,102,4,8388
19,7292,588,913,2,3004
5,7892,630,893,3,3595
8,9446,629,901,3,1254
1,1384,699,696,0,8027
3,8208,440,825,4,8889
6,5158,252,589,1,5744
3,9031,702,948,4,8785
5,4648,13,384,1,8244
1,9221,474,182,3,3045
0,9972,600,369,0,1823
14,6431,351,531,2,7997
1,6012,106,749,1,2557
1,5975,533,844,3,6360
21,8638,285,422,3,9347
18,534,753,507,1,8195
22,8011,383,906,1,8808
3,6329,948,323,1,7572
9,8413,759,882,2,7941
4,10641,455,1037,4,6312
12,194,820,381,2,1507
7,1784,106,233,4,9933
1,8943,537,918,3,6732
3,5440,644,440,3,7031
10,5244,611,786,1,8488
15,3827,315,1014,0,8165
2,9940,709,493,1,5319
1,2515,257,954,1,8246
7,2599,747,299,0,9368
15,2630,325,576,0,8251
11,3050,66,290,0,9300
5,1599,189,509,1,9654
20,9553,441,455,0,6388
19,3344,421,286,3,1285
16,1234,840,513,1,1661
21,3688,884,811,0,1902
1,8121,508,1091,2,626
8,6092,605,577,3,821
13,1986,89,762,0,2717
23,2035,429,962,1,7351
18,3036,228,604,1,7709
17,6768,63,893,2,9501
6,9115,291,770,2,7948
2,609,307,1015,0,4446
0,9732,566,1067,4,2185
7,6529,908,756,0,3408
8,7677,417,482,4,3393
1,312,63,612,2,7372
12,8652,982,796,1,8976
9,8110,182,966,4,7720
2,8138,932,537,0,7278
1,8162,844,855,2,8771
12,8241,11,83,0,3525
5,2010,162,517,3,3134
8,9545,991,1101,4,6356
23,279,610,325,3,686
0,8566,1000,899,0,5287
8,7709,708,456,3,2894
5,7237,736,858,4,7108
0,8829,625,442,4,5722
18,4335,30,847,3,8153
17,9257,778,211,0,6122
22,10092,262,347,3,8818
5,9924,115,604,4,6764
24,5805,689,948,1,9803
8,9803,231,342,2,8863
8,6276,204,571,4,5510
7,580,630,1014,0,8602
3,4579,991,476,0,7470
24,10493,283,405,1,5652
1,3710,797,488,4,1059
17,5186,199,209,2,3390
1,9019,220,440,1,4513
1,10343,469,576,0,4713
4,2543,946,1008,3,4079
2,4383,65,299,4,2657
9,7461,817,978,4,6015
9,1960,532,1065,2,2353
8,3690,868,563,3,3651
7,855,406,489,0,970
8,1026,130,737,1,8861
8,3151,794,435,0,7446
13,8451,689,693,2,4232
1,2822,261,675,1,2411
15,7897,72,1010,1,8846
1,723,65,176,4,9034
1,6963,624,233,0,7573
9,1240,479,686,0,3703
1,2174,661,447,3,6084
2,1751,544,203,2,9420
8,6553,718,850,3,7026
8,4620,668,884,1,3649
14,3759,854,755,1,9441
11,854,957,1077,3,3706
5,9271,513,841,2,8794
0,5548,442,463,4,3646
5,6917,588,165,1,6501
5,10741,558,517,1,5343
18,10497,441,1000,3,3743
5,219,48,588,1,7280
24,5231,496,937,2,7721
19,9696,940,199,0,419
4,4704,701,423,0,1776
3,2877,646,736,4,6333
4,2260,32,199,1,4979
6,5074,417,240,1,139
0,8435,374,1041,4,3821
2,4953,889,937,1,2683
4,10456,379,478,3,3380
11,4308,535,566,3,6866
24,3616,514,1088,0,5623
9,2092,69,510,2,7000
6,9785,537,471,3,7729
3,9527,560,941,4,8025
11,7187,247,138,0,3208
7,10648,140,271,1,9113
2,1267,553,406,4,9884
2,584,559,231,2,7327
0,4576,837,731,1,5272
20,5636,532,638,4,4239
15,10338,685,1036,1,3066
2,2375,158,950,0,3081
10,1657,702,907,4,8594
0,611,893,600,0,2829
14,8368,268,736,2,3101
7,1638,581,254,0,3364
4,6761,595,672,1,2751
17,6944,950,393,3,6302
0,10824,110,252,2,2032
11,8258,267,397,2,6140
7,7713,541,322,0,6840
18,4023,594,492,2,3457
17,8839,121,297,3,9205
19,8605,426,125,3,5760
8,662,473,529,3,3189
19,5323,144,150,3,1225
9,10349,764,201,4,2359
11,3287,349,498,4,9832
7,10877,689,178,3,7867
4,186,994,233,2,2591
0,8330,652,937,1,6149
1,2555,964,333,1,2986
6,6905,557,447,4,353
8,8885,408,676,2,5905
11,10711,750,802,1,2076
2,1911,587,684,4,6021
8,6971,741,779,4,1810
5,6620,322,260,4,2944
3,2623,203,975,4,1861
7,7707,191,979,0,286
3,10768,784,177,2,6188
10,7578,962,728,2,4975
10,5640,113,174,2,8023
12,9596,269,235,4,852
9,7220,469,620,4,6422
8,6618,679,491,1,3616
6,3116,341,530,0,2367
3,5248,46,816,4,1103
1,4411,892,997,3,7635
2,7501,819,956,1,4187
22,9805,20,735,4,4570
1,644,179,291,1,7634
3,1421,814,901,0,4546
13,8172,270,975,3,9503
10,1920,231,484,4,3058
2,218,46,704,4,3431
7,7780,540,398,0,1135
8,112,235,871,2,5896
5,6091,432,1082,0,1838
1,6011,437,1003,1,8096
2,8998,34,710,4,1093
15,3173,559,463,4,9259
8,4245,562,232,4,1804
2,8915,375,319,0,9194
2,9002,169,308,4,5397
2,10442,238,499,3,6131
0,6646,89,493,3,4280
14,5068,505,519,3,5463
2,6536,191,575,3,2526
15,8235,594,237,3,863
3,9018,717,256,1,417
22,315,344,608,0,2480
10,1532,378,594,1,4875
7,6893,926,1004,4,1459
24,9015,71,477,0,7017
2,8894,571,907,1,8881
1,7342,496,231,0,6212
13,4687,519,556,4,746
13,832,155,550,3,2071
5,1334,528,379,4,582
4,9884,623,623,4,7880
9,438,420,994,3,7948
17,9314,493,269,1,5330
20,8918,552,137,1,4358
7,2973,753,704,3,4155
6,5404,56,115,0,8702
8,7940,143,983,4,7761
5,2664,246,333,1,1710
5,8180,345,252,0,4087
0,2680,533,593,1,8822
0,5829,999,411,0,2044
8,1913,119,926,4,9844
22,2950,482,735,2,7126
8,10484,60,607,2,1405
1,5259,851,161,3,5177
14,4732,434,218,1,5437
21,9341,515,695,0,7213
1,4384,920,702,3,4371
3,8265,470,719,3,1495
8,4340,621,924,2,3539
15,6916,858,319,3,4205
1,7982,157,967,0,2681
8,1432,341,970,2,24
6,4999,377,489,2,6401
3,8520,899,624,3,6841
3,9,612,853,4,6632
1,4876,761,952,4,8895
5,8697,472,252,2,2606
9,279,430,493,4,7748
3,5664,662,1057,4,9114
1,9573,685,786,0,1623
9,5579,140,477,3,2084
1,2693,261,478,0,1794
23,10533,141,976,2,2203
8,7481,650,571,2,5221
11,765,163,127,4,5934
5,5783,423,841,0,3285
16,7460,559,959,1,4728
5,6281,717,385,3,3779
13,9280,753,987,3,3482
17,3752,897,1083,3,1288
23,6480,228,1086,3,4894
4,4330,441,180,4,9370
5,7167,46,811,0,5224
20,5260,578,722,3,9901
4,7064,563,280,3,2422
7,7994,828,405,3,9978
21,5002,286,1057,2,6444
0,6741,468,854,3,6423
10,382,57,1058,0,6520
1,4547,953,379,4,5037
23,10584,117,1057,3,493
7,6602,248,97,0,4379
3,1153,181,590,0,2770
0,1222,838,618,3,2447
6,7906,644,700,2,9769
22,2461,326,473,0,6524
13,2901,710,879,3,4518
17,1941,471,831,4,9379
1,1590,797,922,0,8875
2,3725,681,146,1,9189
4,2487,804,1059,2,474
5,8917,285,231,4,9219
12,1808,562,139,1,5187
6,1956,866,654,2,3623
0,3645,870,763,2,9035
9,10934,609,793,2,1492
6,4780,733,1061,2,1815
0,6742,349,756,0,3005
0,1204,305,499,4,6235
2,457,167,176,3,927
6,2199,450,158,2,9505
19,717,309,195,3,7648
17,4900,662,433,0,9757
4,2569,745,1083,3,7204
16,10838,334,457,2,7747
0,902,955,755,0,5646
3,7830,227,403,4,6367
5,5306,451,295,0,2803
21,4681,435,284,1,4875
19,7552,104,286,1,5604
19,1292,796,172,0,5734
4,1106,518,730,0,4566
4,4553,729,500,1,9768
16,1830,46,901,3,2317
5,4546,580,477,3,6401
1,308,795,305,2,2995
9,10064,72,1018,4,8074
0,1289,68,476,4,547
1,9766,644,458,4,5949
7,6187,687,283,3,3904
20,2250,304,439,4,4861
12,4106,728,637,1,9938
13,680,657,237,0,7158
9,8983,54,142,1,8238
19,5448,0,1017,1,9212
22,1637,623,766,0,2976
22,7436,260,448,2,6002
2,10001,530,914,4,3886
6,3763,632,706,2,6043
15,3440,500,767,3,780
8,7019,554,833,0,5656
3,10880,362,485,2,4656
2,8006,233,865,2,2610
23,2107,797,968,2,7466
15,1473,801,422,3,4469
3,3213,67,672,1,237
5,6251,735,604,0,7540
9,5535,806,423,4,9422
17,246,515,926,2,8246
22,2226,756,254,1,7790
0,8507,378,142,0,9366
6,7556,922,928,3,8945
12,7268,808,996,2,4433
1,2618,509,1049,0,2021
1,217,261,878,1,5836
8,9235,521,442,1,5645
9,3745,660,681,1,3230
1,10094,512,426,2,9572
6,9211,25,202,0,7273
4,7374,27,234,4,8345
19,8448,766,234,1,8859
10,10459,36,797,4,548
5,10021,567,487,3,4577
5,9896,944,256,2,8597
9,1056,396,301,2,6119
2,7805,162,781,4,7640
0,1507,977,986,2,3848
15,4650,400,866,2,4913
2,2981,234,720,1,8206
8,9593,285,330,0,6045
7,10636,1,723,0,6793
6,8107,950,177,0,2854
4,6336,46,887,2,2772
6,9976,453,842,3,2070
0,2822,684,610,2,2566
22,4945,606,548,0,2270
14,7285,992,1134,0,2912
13,7924,132,668,4,5433
4,1908,683,178,0,9866
1,1244,726,895,2,6841
8,2143,115,927,3,9368
4,2257,9,266,4,9715
23,7816,476,209,4,4518
0,6082,525,612,3,5170
21,7994,529,838,1,4756
16,3441,307,381,0,1536
6,2921,585,642,2,1170
24,8995,222,138,0,7434
5,7157,212,580,0,3769
5,7916,338,353,1,5589
9,10315,228,711,0,3366
8,3375,59,469,2,6087
16,797,248,777,1,7644
9,4102,418,725,4,8149
16,7440,129,650,1,6813
2,268,323,591,3,8696
4,8842,222,255,4,4712
2,5555,774,597,2,8859
1,5109,135,902,3,1648
15,8257,147,766,4,1867
8,1848,525,665,3,1779
9,3625,913,613,1,5325
5,7072,77,827,0,2532
5,4282,820,227,2,8717
18,142,406,798,4,4876
9,2539,524,953,0,3854
7,2179,608,823,0,9301
2,4897,289,654,1,2811
4,6042,467,811,0,3206
10,3603,453,922,0,4909
6,10880,895,156,0,985
9,1946,585,1023,0,2024
15,7568,232,757,1,6196
12,9666,17,303,0,1068
3,3184,955,592,4,5336
3,84,992,1135,2,9058
11,2119,82,224,1,1791
6,5008,624,775,4,9904
7,3361,101,699,1,2092
9,2971,327,822,1,8650
22,82,150,884,2,4544
23,10341,474,811,2,3644
9,5128,237,480,1,8674
9,2770,691,331,1,6546
20,4787,287,612,0,1207
0,93,551,603,3,283
7,4628,60,699,2,2696
8,7095,665,728,0,381
19,202,277,195,2,3312
1,3599,79,480,3,7580
3,8672,551,678,3,9104
5,5613,101,1073,4,4498
24,10466,240,819,0,6923
0,5722,305,245,1,2287
2,460,548,673,3,843
0,5715,698,648,3,4100
16,9702,144,610,4,4747
2,6006,946,507,2,2199
13,10771,599,719,3,2824
21,9890,259,844,1,6194
1,1595,29,18,2,6202
1,2873,176,941,3,2363
0,2707,184,664,1,271
4,3313,130,350,2,5983
8,1991,144,746,4,3832
1,10392,143,631,1,1427
20,6474,247,788,4,5665
8,10451,658,436,0,9335
2,6419,425,1076,4,2261
4,6968,314,933,4,6514
13,2826,557,905,4,6408
6,8682,690,952,4,2200
3,5906,986,706,1,6161
10,3270,353,742,4,4518
23,97,516,776,4,6822
5,7859,97,441,3,7006
0,3626,736,962,3,8407
7,5789,405,853,3,9191
6,2035,709,720,1,1065
0,136,115,286,4,9513
1,2698,70,117,4,434
17,8428,254,135,0,7897
5,2098,674,435,4,9961
8,7866,11,60,3,7916
3,2989,306,990,0,2901
5,9574,46,132,4,9512
9,1280,507,1098,2,199
2,3769,992,841,1,9574
1,6680,898,141,2,1623
9,6839,978,626,2,3933
24,1220,396,1037,1,8291
1,4237,747,1089,2,5965
5,10592,495,1014,0,9771
5,714,128,212,0,2539
0,3144,804,1025,4,2979
2,4383,502,944,2,4299
6,485,552,419,3,7333
15,9478,675,273,3,6707
3,7343,831,1028,3,5001
5,8037,116,396,3,1884
5,7503,50,956,0,6925
12,10751,708,573,3,7250
5,5786,338,637,4,8867
12,9547,322,226,3,9117
7,8744,309,304,3,9127
6,10895,869,650,3,1191
5,5518,48,111,3,4372
5,4027,55,1033,3,8994
10,10969,360,643,2,3610
6,6114,963,244,3,4837
8,1797,542,831,4,2344
9,3709,193,325,2,4620
5,6480,990,1036,3,5159
7,6991,450,469,2,9980
23,1517,630,1015,4,8577
22,3284,130,861,3,3345
9,5543,430,748,2,3741
5,5469,370,441,4,8288
6,7670,200,677,4,9187
5,4812,717,419,4,1143
1,8021,474,140,1,9507
9,9641,444,251,2,9349
3,3032,255,215,0,9939
14,1019,749,1029,4,4229
13,1401,69,398,4,5012
10,10048,8,691,0,3902
7,1554,520,268,1,3453
4,5364,566,117,4,2140
5,5995,657,168,0,6650
20,4323,343,454,1,9169
19,713,605,696,1,3018
24,7107,378,849,4,7494
18,1882,474,593,2,9759
9,139,240,955,2,8190
3,1800,752,153,3,1414
0,3495,562,739,2,1521
4,366,264,274,3,2918
2,9979,45,652,2,1835
5,5967,512,630,1,6106
8,3171,304,719,2,8435
2,3747,136,820,4,1142
17,4761,428,569,3,1952
6,1413,622,746,4,7653
6,10045,290,269,4,5052
3,1477,304,201,4,8383
22,10063,550,801,3,1232
15,8881,252,384,4,334
1,5325,331,276,3,6578
8,9023,237,541,3,8447
2,9912,173,271,1,333
6,7450,488,455,2,5072
11,5106,827,1088,0,5867
0,1237,46,807,0,5359
4,8326,225,241,2,7964
0,4218,460,687,2,4472
9,1260,49,921,0,1757
9,5067,116,336,4,6650
5,907,637,973,0,5716
9,1615,538,696,1,1213
8,759,513,707,4,2927
20,7170,157,273,1,6255
5,6580,972,1071,4,6517
7,6416,249,380,1,9494
1,7309,674,801,1,9029
21,1758,730,343,4,6500
1,7798,741,1093,4,3641
8,8756,693,328,3,4692
23,9370,522,600,0,817
8,8777,395,487,1,5825
1,1700,417,801,0,3249
5,1813,383,600,0,2602
3,10022,700,356,2,5234
8,6143,135,577,2,2580
9,6450,869,108,4,4957
5,3034,995,419,3,6786
0,2054,833,560,2,4200
0,5311,305,179,4,2101
3,10016,476,701,0,7501
24,2058,491,194,0,763
3,9581,699,603,1,7579
18,2865,754,411,3,9603
7,2878,599,622,4,4231
18,1268,268,769,0,4398
4,4436,715,657,1,7125
12,8883,380,207,3,6178
0,3478,906,870,4,5626
4,9249,558,329,0,8464
11,5659,568,488,3,2220
5,6860,395,513,4,4091
3,8032,618,317,1,6288
22,6123,17,681,1,5017
7,3596,37,971,3,4461
19,2558,430,167,2,9653
24,10788,376,908,0,7493
9,323,300,951,2,7800
14,4401,736,287,4,8910
2,7433,423,523,3,7218
17,3796,173,233,1,5688
0,4365,256,699,3,3227
0,2495,722,378,2,3748
7,10251,731,983,3,1091
2,3789,764,652,1,646
1,2177,813,515,0,7294
5,1997,979,548,2,3330
2,1016,241,1030,2,8983
6,10881,35,136,4,5792
5,9622,376,910,1,6964
2,3095,97,452,1,3761
12,1127,747,304,2,4286
6,10656,184,862,0,1000
20,5294,803,924,0,6348
8,2403,413,737,2,460
1,8206,404,546,0,2328
6,10251,188,410,3,5366
9,3550,268,721,0,8546
7,869,256,753,0,3435
11,7969,396,732,0,73
20,2623,558,708,3,6903
4,1374,549,256,1,9675
5,9363,175,162,3,8559
15,2445,865,974,0,5528
6,9570,795,420,4,2770
8,4298,667,287,3,6861
1,4500,53,1079,2,4533
16,9961,802,407,0,7391
2,6663,897,541,4,1791
11,9845,398,316,2,6435
2,10256,765,238,2,5673
6,6640,202,905,2,1813
2,1152,119,912,2,8468
0,1545,668,759,4,3633
3,7456,572,898,3,48
4,9634,889,273,3,2574
11,9174,755,865,1,6850
1,2914,949,989,1,2561
19,9469,306,627,1,9378
1,5913,624,698,4,8223
1,9544,440,521,4,5229
7,6397,723,471,1,7418
9,4237,42,976,1,389
6,513,662,323,4,5170
8,8169,135,884,1,5349
8,10508,263,1031,2,3196
23,1399,653,289,4,9092
13,3349,697,237,0,6548
7,6847,665,1005,3,1919
14,3366,612,575,2,2483
2,5919,691,518,0,3439
3,4202,31,604,2,1636
23,7757,612,117,0,6651
0,10819,110,234,1,1971
4,2411,515,623,2,1495
18,4867,464,1052,2,2351
10,6158,589,981,1,5110
4,4427,7,793,0,1955
15,10332,395,1100,2,1002
24,5923,704,706,4,26
4,4592,849,927,1,4538
14,6606,890,781,2,6850
9,4163,506,256,3,3563
5,10764,819,544,2,3885
17,968,5,843,4,5718
17,5707,428,579,2,6005
13,9227,748,201,1,2112
7,4136,111,361,2,8751
4,1404,186,156,2,2975
15,62,895,984,4,5015
9,3418,379,181,1,8389
8,98,186,936,4,9429
3,9877,898,590,1,3144
11,3647,78,1052,3,1693
5,837,251,613,2,5853
0,6039,888,990,0,1037
7,10635,936,236,2,7954
2,4652,912,216,4,2544
5,4723,782,153,0,7715
8,6856,984,521,1,5417
8,7651,326,209,1,8868
4,9610,563,953,3,7822
0,10014,647,213,3,8620
7,9602,496,888,0,5519
9,8802,610,733,1,1655
21,6834,526,796,2,3255
7,4108,853,693,3,248
19,7606,820,671,0,7988
2,2604,190,1037,3,7137
15,8878,753,733,2,4845
5,4014,319,905,3,5534
9,10087,442,580,0,2427
1,3441,762,662,3,6459
22,3649,17,1145,2,6083
10,3572,796,387,2,520
1,5866,949,751,2,7548
4,4087,691,320,3,519
8,3740,989,852,2,6903
9,8408,658,778,2,9544
8,2953,67,957,4,1035
4,6934,204,576,1,4392
17,8639,898,554,4,5365
4,8990,383,516,3,4851
17,6195,935,723,2,4352
3,6066,841,189,2,3332
4,7711,508,772,2,6694
19,5360,848,309,2,5548
0,6404,67,742,2,6501
9,7026,50,918,4,2558
6,4939,994,70,3,3582
5,106,319,529,0,8606
20,6946,121,189,2,1979
1,8779,394,1016,1,67
9,530,836,495,4,5709
16,5195,657,633,3,6576
6,8421,437,725,2,7842
4,418,625,1050,3,8325
23,790,875,721,2,4782
5,7927,549,339,1,7271
7,1294,335,472,0,7229
10,2647,299,909,4,1815
0,10368,491,1023,4,8784
7,3069,706,781,3,3047
5,5854,905,375,0,2056
10,3596,792,776,4,9403
4,715,830,670,4,8735
8,6797,106,167,4,7856
9,8762,116,1086,4,1784
19,10004,962,312,2,3767
4,9024,9,437,1,7626
10,2944,715,600,4,5170
8,648,34,161,2,6325
8,4128,886,530,0,7074
22,10817,103,1017,2,5415
7,1175,474,367,2,4337
7,6588,337,521,4,5141
20,5060,777,933,3,7391
3,3734,749,359,0,9432
3,2711,354,338,0,559
5,3445,579,1004,2,5317
7,4800,89,366,2,1260
3,2130,464,336,4,5441
9,1725,7,627,2,3628
23,9868,501,800,1,6654
9,2219,241,647,3,129
7,3122,308,528,0,6447
3,761,420,725,0,1791
18,8393,454,510,2,8464
5,3794,959,956,0,635
2,3774,739,992,4,1795
6,10124,213,555,4,4980
6,8237,728,532,2,1373
14,10876,79,1036,4,8839
7,7443,802,260,4,4315
7,10887,257,1022,1,7880
3,6223,83,882,3,8980
4,3022,888,996,3,2057
1,3846,635,316,2,4733
4,4552,799,803,2,662
20,1262,794,873,2,7678
13,8192,6,1030,1,7264
24,9235,967,809,4,1489
7,1146,457,259,4,9829
9,3100,585,494,3,7432
4,2115,149,904,0,5533
6,7305,954,284,3,7486
7,2446,990,627,3,8633
15,2327,885,1038,0,9803
0,3450,472,783,1,8371
9,2560,648,1050,1,8738
20,5986,339,817,1,6222
11,10614,959,270,3,6125
10,2437,757,518,1,7925
6,6684,59,811,4,615
18,10247,341,517,2,9767
0,448,259,840,4,1865
5,10058,888,386,4,8667
5,8018,459,413,4,7067
4,3608,534,742,1,8315
20,10525,930,312,2,1070
6,10479,204,319,1,1593
15,7812,919,466,0,1688
2,10910,278,481,3,1365
7,7927,69,1077,0,2786
9,7154,907,915,1,1348
20,5906,25,62,3,675
19,6013,793,806,2,8998
24,10727,784,412,4,2714
8,4993,660,492,4,1022
8,936,685,831,1,4344
1,6070,195,588,2,3049
8,9732,930,979,3,1901
19,3905,714,1025,2,9637
0,9015,58,1007,3,9212
23,8648,961,225,3,4758
12,10496,488,959,0,5773
0,3655,442,932,4,1137
4,6464,535,511,4,7795
3,2680,601,228,3,5587
1,9754,161,1051,4,6911
8,6503,760,147,3,8725
2,6788,831,557,0,8570
1,1331,187,335,1,9140
1,3679,123,440,2,2657
4,10225,167,875,1,5836
2,8388,182,593,3,1651
5,28,839,876,2,9402
13,7607,117,1076,3,8716
8,6845,195,126,1,9840
0,884,97,769,3,7188
21,2484,176,750,3,6811
0,10000,603,290,4,6984
5,1710,508,773,3,6103
7,7931,479,573,1,7112
2,9121,878,855,0,3814
1,5666,433,860,0,9645
7,8850,310,693,1,1256
0,10802,206,279,0,8797
22,10949,347,215,0,3164
6,3732,895,618,4,91
4,3096,323,342,1,9792
4,9620,80,301,0,8598
16,389,421,1023,0,6809
7,6354,350,432,0,2533
21,3264,190,340,0,6864
5,9279,41,1002,1,4524
3,2279,140,184,2,2092
13,6372,376,678,0,5260
3,1687,802,948,4,3688
8,8672,854,1061,0,4103
0,10557,68,124,1,5965
8,7543,696,1057,1,9680
9,10400,134,979,0,2481
0,62,281,250,1,3188
13,2085,728,1084,1,8362
2,285,801,270,4,4754
0,2438,948,896,1,1166
6,2263,821,259,0,4180
2,6705,583,198,0,5466
9,10256,979,890,1,4449
9,3829,753,854,0,5299
1,2365,220,996,3,3248
8,3297,154,1053,0,9831
8,10438,747,971,3,3986
15,6018,25,284,0,1577
3,346,848,782,2,5765
3,8880,148,791,1,3398
9,5415,843,974,3,7846
8,3485,531,891,3,8476
23,395,530,360,0,8980
2,2854,476,761,1,7701
2,7600,807,559,1,6069
9,5436,635,277,3,6071
12,1414,943,961,0,2993
9,3338,847,1006,4,2209
0,5275,714,263,2,6830
14,5024,945,583,3,3826
21,6223,620,256,0,1338
4,6117,995,1,3,8629
7,8097,393,715,1,5054
24,7904,120,955,2,1500
8,10732,556,694,0,9392
8,7866,85,269,1,9735
12,7394,868,381,1,8555
12,4132,788,305,0,9090
9,3040,929,720,4,1568
6,4567,482,449,1,1333
3,5110,175,435,2,7138
21,7262,164,462,1,4831
5,9172,712,376,0,1925
2,8897,711,1062,0,1007
8,4345,997,992,2,3865
2,1557,822,925,0,2248
0,1731,49,558,0,9356
13,10776,872,835,3,4822
5,3364,454,700,0,3622
9,263,393,961,4,1520
8,5399,618,509,3,2300
3,7251,343,489,0,86
2,137,435,900,1,8174
2,9979,687,365,0,6721
8,560,797,672,1,394
4,8761,147,171,3,1538
3,3082,654,368,1,9293
2,1366,390,612,3,2058
11,5370,51,194,4,2034
2,6722,569,680,0,5851
2,2180,431,352,3,8897
8,5977,215,499,2,5702
7,1643,861,671,4,1833
6,868,10,909,4,4321
17,6110,950,1099,1,8518
7,3053,897,682,2,8293
7,8314,34,1009,4,7222
8,10487,619,146,4,8661
0,3094,190,664,3,9247
24,9581,401,732,2,5102
5,1259,604,690,1,8296
17,3089,555,620,4,8388
10,1777,410,156,0,6309
20,5186,277,699,1,5056
3,5095,177,513,4,6885
5,3953,416,825,3,8440
18,1991,168,924,2,4016
22,3566,808,529,0,2261
18,6226,480,605,3,4731
2,5788,166,612,1,2594
5,10652,640,711,1,6933
22,318,347,453,2,8173
4,7604,225,185,0,8041
17,8125,76,373,0,7647
8,2914,636,783,0,5753
20,2090,746,440,4,4735
1,7808,348,969,4,9740
14,10021,539,687,2,2380
12,3321,135,848,1,3231
2,6261,977,905,2,920
6,4560,592,240,3,4777
15,603,878,175,3,812
2,10268,332,1044,2,5381
5,10590,299,492,1,7246
9,8411,786,958,0,7032
11,10223,793,138,0,6734
14,3062,524,1018,2,4981
2,6028,749,265,0,6068
10,179,612,405,1,7680
6,5790,20,56,1,5322
2,4104,970,1032,2,8894
8,7901,120,762,3,6362
23,10434,817,280,0,4491
8,5500,559,1011,4,7936
24,3164,242,319,4,3781
24,6541,788,223,2,1674
1,1704,13,13,4,970
7,1875,82,844,3,6118
7,7848,474,705,2,8755
2,5764,702,284,4,9205
9,4707,34,1063,0,7359
6,5362,763,815,0,9280
7,10329,193,1005,3,195
1,9709,571,984,3,1915
3,10091,35,312,2,2137
10,3599,704,849,1,5919
22,1046,283,519,3,466
5,8238,109,196,4,5205
24,815,412,623,2,1693
3,7547,495,225,3,9777
20,9999,357,784,2,4333
7,7311,28,561,3,2170
2,1654,160,979,3,9997
6,5914,530,655,1,1532
6,10029,712,399,4,1417
18,826,573,716,2,8003
6,608,679,824,0,7147
9,8902,563,851,0,4970
22,5860,588,846,2,7795
3,3099,647,760,1,7198
6,4271,527,592,3,9316
2,4308,892,215,3,2771
5,765,519,628,3,5214
21,2053,394,752,0,4727
6,4759,733,672,1,3428
11,9902,601,894,3,6416
6,1616,351,267,4,2263
4,6868,217,523,4,661
20,10919,596,855,3,7823
2,5173,217,427,1,4922
6,8785,884,799,3,4260
4,7433,355,698,1,2378
1,5421,50,205,1,3300
7,8967,56,286,1,7997
8,2033,820,693,2,8525
8,9078,421,721,3,2666
10,10439,514,481,4,5829
9,10409,189,246,4,1329
9,355,478,581,2,8290
0,8787,162,830,2,761
13,6101,698,666,4,1986
1,6203,241,795,0,6058
0,6167,828,444,0,5580
5,10185,12,563,2,4609
18,7907,206,196,0,2769
4,8734,533,911,2,1248
11,3553,99,897,3,3469
1,6167,652,733,3,4452
6,10210,542,433,0,296
7,2489,89,858,2,9290
11,4670,348,536,4,9190
1,4310,563,472,2,8940
9,9593,214,383,4,2562
2,6468,801,726,0,4689
3,3858,609,676,0,8367
15,3123,188,950,3,7550
8,4665,54,337,2,9358
2,1800,366,434,1,4478
5,6640,928,613,2,6065
10,6884,49,173,1,9586
9,9789,308,929,2,7276
10,8899,796,635,2,3037
1,2639,786,792,3,8677
22,3444,550,210,3,4798
8,6733,313,1056,2,3368
15,7661,43,259,2,537
3,2368,259,595,2,1733
8,7518,513,703,0,2670
1,9716,453,804,2,3378
7,9444,731,857,4,4369
17,9347,456,499,3,1923
22,4686,774,605,0,1335
0,1927,535,583,3,3339
1,10958,599,1064,1,1480
9,957,965,568,2,9973
5,8782,764,840,4,4836
8,8595,117,518,1,45
9,6475,982,958,4,3772
3,4133,821,230,4,1347
21,10317,877,574,4,148
20,9293,817,768,1,4847
6,8050,310,486,4,6277
11,5759,127,168,0,3569
21,4660,604,338,3,6188
11,1575,995,1122,3,9453
18,4052,884,987,4,685
24,2229,327,275,1,3791
4,2662,245,1037,2,5829
15,8904,917,972,1,2057
8,4468,185,801,0,9787
9,1354,652,615,0,1449
8,7772,298,434,0,5608
