C_NATIONKEY,C_ACCTBAL,CORR1,CORR2,C_MKTSEGMENT,C_PHONE
2,7669,833,16,1,3647
0,7617,329,604,4,3796
7,5078,48,769,4,454
5,3039,620,14,4,5355
2,6542,808,988,1,1871
9,699,646,1078,2,3491
5,4785,687,53,3,5604
4,2482,466,491,3,6878
5,5272,290,644,4,6115
21,2732,717,812,3,3
6,8553,62,738,1,9031
7,8827,284,849,3,9742
1,1874,1009,558,0,2402
8,8632,416,1028,3,1770
15,7732,78,455,1,4499
8,844,330,140,4,6048
12,2347,554,846,4,5890
0,711,217,1107,3,7398
9,7672,870,359,1,5565
9,4513,832,258,2,6361
13,7173,545,776,0,4441
5,1865,39,140,3,5202
6,3801,483,180,2,1438
6,10902,712,880,0,551
13,6193,1027,1085,0,7530
19,9416,230,1088,1,2370
10,66,295,28,3,9345
0,5668,1068,673,2,9342
16,8355,149,1044,2,9508
16,3155,236,732,1,5147
4,4845,941,894,3,447
12,7291,815,714,1,2332
7,7411,143,145,3,4346
19,3138,892,211,1,7308
13,8850,346,776,4,8730
20,8073,24,205,2,2696
2,8634,801,219,4,2832
24,344,497,452,0,1023
3,953,292,252,0,6909
2,5696,721,1030,2,3096
2,1707,340,556,1,8187
23,2804,401,855,3,3054
1,9353,942,482,4,985
15,8162,741,98,3,7990
11,8261,890,355,4,9156
20,10576,1015,1117,0,2579
13,4853,228,1023,0,8883
4,3150,1080,850,1,7087
12,5249,959,913,1,5570
5,2331,197,370,2,7225
16,8224,724,734,2,5789
0,8951,486,1002,1,2958
5,4539,613,101,4,987
5,6323,867,651,1,5158
1,5337,694,429,4,2515
2,2984,796,566,2,5284
4,7068,350,146,1,6443
3,10762,157,781,4,3014
18,2132,781,57,1,7644
4,4187,403,817,4,2522
21,422,752,277,3,4765
14,9179,301,935,2,8180
15,2628,577,614,4,7478
22,4585,64,358,2,6443
0,2589,234,810,1,3265
17,2629,935,939,1,351
7,6838,1069,761,2,8343
8,27,1013,781,4,5304
5,475,796,348,3,8620
15,2863,586,737,4,9034
13,1699,793,344,0,4710
2,6921,433,723,4,5998
3,1413,225,733,4,3676
1,5988,560,275,4,4044
24,10060,1044,466,1,8350
0,8457,1089,870,1,847
8,10580,896,656,0,9752
12,1859,771,492,2,1918
1,1362,75,399,2,5219
21,7580,136,497,2,5786
11,134,527,422,0,7742
0,9874,864,1015,2,2591
9,9111,124,361,1,4063
17,8245,46,672,4,4849
21,9389,354,93,4,220
3,4838,148,757,2,3546
8,2342,561,960,2,3713
22,6414,947,58,0,8664
13,6448,194,638,0,9769
2,3584,130,1128,3,948
7,4574,1008,53,2,8468
5,2735,95,115,2,5917
18,4890,462,998,3,2933
6,10640,308,1063,2,84
21,6721,412,23,4,6281
6,1661,578,795,1,7373
4,3497,96,311,1,9989
4,6551,754,237,1,2169
1,2259,261,584,1,5651
5,5410,5,244,4,9779
15,2122,389,484,3,8844
1,6356,919,124,4,2837
8,2890,1026,740,3,3587
21,7017,570,271,4,7890
0,3259,736,545,3,2805
18,6341,325,611,2,18
1,7814,730,620,1,143
1,1854,648,957,1,3498
0,970,954,270,1,8500
1,3284,899,369,3,7638
14,706,509,626,4,7191
5,6386,543,1036,4,8399
2,6763,696,1067,1,2707
3,4659,960,817,0,7170
5,9791,12,538,0,8952
4,10512,460,176,0,1906
21,1716,1011,1067,3,2517
4,2027,541,549,0,8944
22,4657,794,522,1,3580
23,5225,104,967,1,5028
14,9531,910,61,2,2555
23,9755,123,757,1,8290
13,588,121,1063,4,7641
24,4622,312,373,2,8087
22,7889,142,834,0,3778
20,9589,4,736,1,2045
20,2282,76,366,2,8260
15,10606,126,683,0,7064
7,4723,374,155,0,9301
4,635,752,538,1,2099
22,7282,48,361,2,1008
1,3388,150,226,2,9801
21,5614,524,41,0,8228
13,3594,214,280,1,8963
19,6417,158,543,3,6118
9,1541,798,728,0,7863
2,8142,917,409,3,3181
9,436,253,1128,2,3308
13,8361,473,813,2,6506
12,10726,585,442,2,7054
13,1622,542,613,3,4030
12,3645,1,422,2,3896
1,206,910,458,0,6250
1,5667,195,586,4,7285
13,5356,661,359,0,7751
18,7464,364,322,0,5760
9,4661,266,1133,4,4563
0,2961,594,895,4,3903
0,1217,517,1020,2,6947
8,2866,384,812,1,3769
4,1358,616,679,3,9772
2,2328,973,518,1,8454
21,7717,263,127,1,4929
4,3495,795,427,0,1300
2,5683,595,1050,2,3398
1,515,612,315,1,9518
11,6144,316,1054,2,168
1,3731,82,779,4,6617
3,10240,990,107,0,4026
6,5834,605,579,3,4484
7,7066,250,845,4,8433
18,6896,811,1087,1,6359
1,196,896,871,0,8807
16,8614,38,822,2,3343
19,6283,197,798,0,498
8,4392,189,599,4,9132
22,6874,206,237,1,3884
24,817,318,677,0,3920
5,4173,92,760,2,1633
6,1724,705,644,3,6352
3,6661,777,525,4,3292
3,2100,440,166,2,9363
14,5811,412,347,4,8662
6,3942,976,644,4,2206
17,9466,770,184,1,4311
17,9889,1043,518,2,9718
8,3213,774,809,4,8901
1,4289,833,533,1,7687
4,595,799,690,0,2458
20,65,763,771,3,3148
7,7756,806,271,4,6781
11,5832,253,780,3,6576
19,10092,421,256,0,4513
1,2468,541,964,0,2997
4,3175,355,995,1,1630
2,10446,1079,620,2,7083
22,10526,445,698,4,9550
15,4154,109,1081,4,1518
20,7464,1064,758,0,623
16,1816,482,469,1,8141
15,10957,1070,516,3,9672
19,10988,1061,334,1,4335
23,5684,611,120,0,5040
9,5402,525,501,3,8385
1,5909,956,217,0,146
11,6557,186,315,4,1503
11,9127,873,34,3,5415
11,3802,649,740,0,6995
5,2092,123,612,3,5293
5,9838,481,529,0,5840
1,2424,925,378,3,5579
24,7912,451,315,3,346
9,8524,100,583,2,7306
2,4397,578,684,0,6986
0,147,676,262,3,2533
21,8952,860,627,3,8806
0,4342,840,545,1,4017
12,8740,829,785,1,7492
24,10927,960,179,2,829
24,2424,818,770,4,7371
5,7950,374,780,1,5864
4,1095,844,144,3,8512
1,4626,423,684,1,3611
5,1370,901,808,2,4869
19,1544,672,1021,0,768
11,10546,298,649,4,1902
6,4604,263,1043,3,1759
17,839,453,140,1,190
15,5329,313,756,3,2235
14,2600,711,249,3,9588
1,6111,807,95,0,8597
4,8131,277,497,0,343
3,22,472,923,1,6053
11,8539,942,418,3,9779
4,2490,519,360,1,8120
11,4709,708,897,3,6015
0,8321,1083,514,1,372
19,10443,44,1023,3,5797
10,8417,328,784,1,9951
10,7901,699,917,2,4682
0,7252,475,582,3,933
21,1227,1098,628,4,7743
5,4260,1023,515,4,5484
4,9765,886,1003,4,7758
2,10605,450,1046,3,7646
3,8786,894,1044,2,8772
2,8661,985,1106,3,7706
2,7112,21,36,0,5665
24,2906,990,944,1,144
12,10923,15,264,2,69
5,6129,512,330,2,7839
2,8230,899,79,1,253
4,7549,799,1130,1,5676
7,1176,460,578,3,3035
0,267,734,573,3,1592
11,10963,16,93,0,8093
19,1400,106,344,4,732
3,5753,953,946,4,2924
18,4642,396,828,2,4164
0,6418,413,338,2,8334
4,510,975,751,2,4955
0,8269,1015,604,0,2125
18,9129,816,700,2,7414
22,9887,847,769,1,274
5,4615,559,839,2,8007
22,4756,857,780,0,7123
16,10953,294,270,3,591
11,1487,910,283,1,6281
15,3373,627,444,2,559
3,8645,323,614,1,6855
14,9875,537,333,1,9755
5,10526,973,1112,0,3357
1,8557,1052,478,3,8641
24,9778,670,27,0,3899
7,5283,738,851,3,6461
10,10745,304,842,3,8669
12,9443,781,78,1,850
19,6877,884,1124,2,3881
3,742,773,1045,3,9644
8,6069,521,746,3,2787
7,9590,712,758,3,3662
5,592,922,150,3,2595
20,10346,881,385,0,3785
21,3604,235,1042,2,9786
2,2114,339,11,3,7585
20,4027,595,153,0,7829
22,4836,337,984,0,9160
15,2330,812,28,2,5679
24,8836,425,1007,4,9353
9,4175,249,470,4,9124
15,9886,430,1045,3,8324
4,6875,282,877,3,9142
15,4170,580,342,3,450
2,1567,698,688,1,3451
6,1077,634,852,2,273
7,6721,163,168,3,7741
14,10816,868,795,1,4125
5,880,844,317,4,3043
1,10578,717,575,1,3016
17,1570,311,51,4,3825
17,8369,271,193,1,1701
23,10500,972,174,1,1037
4,59,75,19,0,6125
6,9045,663,611,3,9794
9,9563,165,357,1,9403
6,10501,831,113,2,7534
4,3541,768,624,3,3326
2,1617,686,423,2,2131
1,1638,222,457,2,4890
2,4066,701,611,1,9971
19,9312,1076,454,2,3737
15,1592,0,705,1,1866
2,7434,763,672,3,5253
5,7391,683,145,2,836
6,6739,68,79,1,169
9,1914,362,196,2,6304
5,8320,858,489,2,4796
21,4166,309,37,3,8998
2,9468,424,832,2,7543
16,6350,789,893,4,2017
0,9758,342,778,3,2606
24,3527,62,922,3,5558
0,10965,538,744,0,8201
2,10254,164,529,4,6942
0,2593,1071,1125,3,1420
2,3892,858,858,3,2167
20,5131,662,1065,0,3207
7,2214,637,769,3,3497
14,5101,16,893,4,4407
1,5061,836,858,3,8875
8,5852,1089,1083,3,7886
6,4447,63,66,1,4771
19,1380,574,286,2,2192
5,2083,208,384,4,8045
11,9225,95,537,4,882
6,10548,889,668,4,2151
1,1641,923,518,3,5194
14,3392,997,1132,0,7952
3,9286,693,121,2,6747
4,5741,934,665,1,2527
10,9753,850,344,0,3611
10,10643,260,90,3,4629
1,7138,414,182,0,5430
1,7598,36,495,0,2233
9,10559,412,770,1,86
17,7386,783,487,1,4213
3,4080,505,796,1,1179
0,8039,417,36,3,1960
5,7498,229,231,0,981
12,9777,509,400,0,11
7,10486,532,1019,3,1149
8,6790,554,452,1,4811
2,7522,140,862,1,9817
4,10502,979,418,3,9004
0,4322,192,655,1,2991
14,2553,1099,314,3,7216
16,4321,699,375,0,2860
1,8226,441,925,2,8530
1,3000,18,766,1,7250
14,1966,653,408,0,7016
22,7675,128,720,4,2512
2,5124,263,807,0,3396
0,8274,8,271,3,2731
18,9051,220,608,4,6421
11,7534,781,1080,1,9811
1,4430,753,699,0,5052
0,4928,596,393,3,2127
14,2840,1086,79,0,890
4,4515,430,885,4,5936
17,7491,463,912,2,6829
4,4545,1090,1127,1,2537
8,6532,163,681,0,1586
16,7354,797,508,3,4345
24,10835,995,857,1,7767
13,8188,23,735,2,7759
9,5062,835,1052,3,1582
3,7573,238,208,1,1176
4,2877,107,605,0,94
11,8833,803,608,3,5783
16,8169,128,784,1,842
18,4160,883,929,4,6527
8,8134,697,451,3,9722
18,1343,579,1023,3,3246
18,8109,803,464,2,9953
8,6485,943,787,2,4231
8,9447,29,967,4,6453
8,3802,940,153,4,8583
2,1593,218,178,0,412
0,1918,760,183,4,1099
20,7096,1065,893,2,5421
17,4561,112,834,3,8921
2,3697,976,527,3,3731
0,10318,974,463,1,777
4,1154,350,1059,4,6108
23,10457,162,52,3,7495
18,1249,789,1031,1,8831
18,2297,90,661,4,9079
0,248,294,527,2,1569
13,8560,690,883,4,3640
13,3958,479,246,3,3868
11,7900,233,500,3,4928
5,6675,669,96,3,1911
13,2237,821,1005,1,871
17,9096,155,974,0,6011
23,8601,1085,1016,1,5554
20,8981,919,709,1,210
5,4096,414,503,2,601
21,2187,659,837,2,5813
23,6603,901,257,1,5009
3,1582,749,84,2,8543
1,5768,796,786,4,5651
24,5434,406,1118,0,7861
17,363,299,934,4,7609
8,94,760,60,3,7417
9,9822,593,573,1,4122
8,735,1072,228,2,5329
0,4608,295,1024,1,5565
7,6341,994,77,4,2779
10,919,777,675,2,7546
22,2214,164,831,0,1233
1,7290,557,593,1,3590
12,4800,156,251,1,1915
2,2284,821,324,2,9090
6,8281,308,1114,3,512
0,7192,951,636,3,8540
7,3697,56,853,4,8270
3,1476,230,776,3,3881
0,7293,754,199,3,3053
8,6680,49,14,0,5735
12,111,1000,31,0,4368
5,141,887,357,0,5242
7,7514,339,439,3,5462
19,9977,944,1111,4,3884
5,3386,418,129,1,2127
20,1813,604,1069,0,9278
16,4746,678,1143,2,1006
0,1324,672,646,1,2002
24,10198,98,188,3,4666
11,4421,822,883,1,6212
15,3512,884,457,1,3254
6,4179,583,796,0,2592
3,9692,707,410,0,754
0,470,109,775,4,5031
17,6814,303,396,2,7024
0,6924,645,947,0,2815
8,5329,961,467,2,9266
8,3072,66,391,3,9008
7,5182,1095,479,4,8386
8,7106,368,283,0,560
9,2771,483,832,0,7612
3,9641,1029,982,2,2868
5,3267,765,1056,4,2639
18,8704,44,470,4,9479
13,9499,723,1096,0,9613
2,3479,762,940,0,695
7,6447,841,377,2,2110
10,10932,978,1034,0,5129
7,7302,560,317,4,8421
9,8973,744,899,1,8106
21,1336,289,564,0,9310
12,4872,1059,255,3,5729
19,6193,432,382,4,2154
10,595,978,240,1,5055
17,9892,982,67,3,4146
12,2444,667,251,3,9643
7,10649,1052,760,1,2352
15,5194,283,343,2,9046
17,10813,709,17,1,4234
21,6027,596,542,4,3003
18,5229,910,365,1,657
19,6457,933,95,0,1017
1,6128,92,620,0,4225
2,1563,998,153,1,8891
7,5729,480,822,2,4098
10,6528,561,688,2,9614
6,1778,214,1035,1,2032
3,1261,637,535,1,7181
3,4160,500,640,1,9261
6,10903,983,930,2,9822
8,7924,613,1111,0,3921
8,5712,187,35,3,8520
2,7612,732,400,2,9289
10,4288,55,235,4,7855
5,6992,230,603,0,5559
2,8290,674,993,1,4207
7,10995,243,329,2,8580
5,3615,460,1058,1,7826
9,9977,1037,1075,3,5902
8,4482,416,158,0,8090
4,7922,429,365,3,68
0,2555,840,363,0,6627
2,5139,455,972,0,2705
9,1321,989,137,4,895
22,10791,245,609,3,4251
6,9311,804,1042,0,4710
15,691,35,90,1,6061
14,1573,133,724,3,6419
23,1626,61,247,3,1529
2,7002,315,540,4,3619
4,10893,50,345,0,9366
3,5910,698,672,0,308
13,6760,819,768,4,5209
12,1360,549,268,0,750
22,2446,1002,438,1,2730
12,8901,670,0,4,8546
8,395,819,290,3,3504
19,821,117,80,1,5459
6,7258,132,647,1,6710
20,390,540,426,1,2597
18,6687,634,276,4,4461
0,3420,80,31,3,8172
4,6507,799,814,4,6362
6,9977,616,142,3,6677
3,10647,582,292,1,7672
23,10595,159,769,1,2242
6,10624,626,656,0,5775
0,7066,947,628,2,6087
16,3230,596,541,4,9339
1,8551,618,879,0,3711
11,10755,404,64,3,2421
13,5482,1084,3,2,65
5,10469,590,457,1,751
18,5489,1041,152,1,3565
7,5546,911,1128,3,6278
2,3961,323,529,3,2406
22,9475,317,850,2,2535
18,7933,1048,599,4,9325
4,5498,728,888,2,7948
1,8956,959,248,1,27
1,2490,601,811,1,7696
9,3779,54,525,0,6918
2,923,834,1082,3,7722
4,206,731,312,0,4115
8,10325,301,430,4,4484
9,8505,406,608,2,9693
20,1344,755,784,4,8412
8,5098,383,1113,3,5962
10,7295,68,457,2,2786
2,9864,17,1110,2,6426
9,9310,139,112,2,8993
2,473,287,608,1,6071
9,10424,787,727,1,4503
4,2074,577,981,0,8113
9,8842,302,1075,0,7251
22,10258,333,940,1,9900
22,7139,630,462,1,1705
8,4569,57,535,3,2571
8,10290,993,890,3,2686
4,6450,26,833,1,8067
12,6889,1064,1025,4,4824
12,2111,884,728,2,6272
8,10758,587,627,1,632
6,826,989,127,3,1516
2,4874,821,37,3,5397
0,2149,515,114,1,8907
5,2864,554,841,2,1241
3,2291,406,605,0,566
5,5234,855,740,1,4291
24,2465,1042,722,1,7939
8,8315,1079,1047,2,5546
20,5933,608,81,2,4057
9,10355,272,311,0,4626
16,7577,657,845,0,1386
13,7781,900,748,2,9097
2,387,800,436,2,9257
3,8231,248,461,3,2776
16,5976,9,799,2,990
20,5276,939,1009,4,7596
23,10406,869,642,3,8328
6,1377,720,258,3,5871
14,3500,928,593,4,6885
1,6807,856,429,2,2524
13,3323,693,914,2,965
4,9383,1000,1073,4,1614
0,3147,1095,897,2,7478
4,1463,32,54,4,9538
9,8204,817,825,0,847
19,698,1037,537,0,7444
11,6458,509,687,3,2300
3,7915,464,741,4,5143
8,1089,674,575,2,1855
6,1587,683,954,2,3794
20,1584,421,956,4,6881
13,10851,72,388,0,3533
11,2229,1082,197,1,9132
8,8092,324,993,1,6795
9,4350,443,497,2,7795
0,6608,631,472,4,7934
17,6030,1064,420,2,9221
7,8673,962,122,1,4011
21,5954,54,307,4,5493
10,3896,849,965,4,9741
3,6576,477,1074,3,8833
4,594,916,730,4,81
22,10668,402,814,1,1040
3,6040,976,496,2,3737
14,10360,878,96,4,1339
6,5608,737,874,3,5632
24,758,26,1028,1,779
12,5042,801,274,0,2429
2,8759,71,286,1,8586
19,637,744,147,2,2953
16,6270,392,1073,4,993
6,7989,512,183,1,3776
11,4471,651,440,2,5627
5,2186,293,159,0,9918
11,10861,356,869,2,6873
4,2382,496,272,0,1000
2,4841,326,987,3,8349
21,9001,4,932,0,625
18,10446,876,15,1,7423
24,2993,73,489,3,8248
13,3630,1016,953,3,62
6,3049,267,368,4,9571
13,2107,278,392,1,1359
16,928,725,858,2,3401
15,5209,134,580,4,6203
2,8911,23,427,2,8614
1,8575,727,925,1,358
3,4790,801,688,0,8872
0,5152,915,200,0,5589
0,4166,532,975,0,104
12,1024,959,916,0,9953
17,10124,1066,336,2,9607
6,7102,935,56,2,1781
6,4952,963,572,2,1218
23,53,182,899,2,3449
24,5862,213,609,1,2872
8,3191,862,1083,4,8687
6,2748,346,88,1,7288
15,9171,487,302,4,2587
6,7970,1020,763,4,6291
6,6385,238,207,1,463
3,4592,450,810,0,6722
1,5681,941,683,4,4485
18,1760,21,771,1,8089
23,8518,494,59,2,9658
2,6683,392,938,2,8591
3,4438,965,253,0,6341
8,5370,114,1084,2,9119
11,3455,1038,196,1,4164
8,7083,162,492,3,9198
14,9553,504,203,3,8797
6,37,195,1007,1,2947
23,10517,413,163,0,9344
18,5005,174,236,2,8649
7,10709,402,609,0,8602
12,9737,629,373,3,8301
2,10819,464,392,0,6253
3,1486,153,90,4,4081
1,9380,437,290,4,4525
9,6253,889,440,1,1812
9,7541,235,776,0,9846
1,9514,792,355,1,969
5,1735,597,582,0,8585
9,6854,968,260,3,5989
7,1144,82,831,3,8672
20,5143,660,486,2,2143
0,2915,375,327,4,9389
5,3131,273,250,3,5101
14,7934,1048,406,4,9262
23,2256,838,631,2,7288
5,7158,1072,552,1,8469
7,9496,771,935,1,3068
2,9609,625,657,2,7126
11,2777,613,773,1,7755
22,8218,1044,240,0,8166
18,5072,419,233,3,5778
1,8427,1032,183,0,5120
2,2394,580,973,4,8290
20,8923,955,905,4,2280
19,9797,536,931,1,9587
7,7345,693,858,4,8071
2,1100,900,101,1,5172
13,7127,541,244,4,8412
11,5782,688,180,2,7740
14,1013,586,376,0,5416
18,870,374,27,4,7865
5,3638,412,678,0,1157
7,2235,578,926,2,5590
15,5362,365,245,4,7904
7,1704,1032,863,2,3271
4,3778,486,87,2,9761
23,8486,972,971,2,3989
1,6440,479,735,2,1143
4,1081,183,929,4,7078
4,6293,860,161,3,3971
7,7024,487,736,0,9261
12,5371,36,1022,1,4597
1,5927,1011,626,2,2635
9,4772,479,314,3,9191
21,640,913,733,1,2014
8,3396,754,251,3,8624
11,8914,619,135,3,549
6,4383,339,656,0,3867
1,4068,953,688,3,3184
3,482,172,248,1,747
5,5881,1075,52,1,3194
12,7452,686,592,0,7732
23,10148,119,429,0,691
2,136,411,40,1,8803
0,3241,914,27,2,2837
6,6276,286,539,1,1029
3,2765,831,767,3,1025
19,3527,913,95,1,9505
5,3290,6,727,4,6762
3,580,1036,108,3,7981
12,9405,942,881,1,4860
4,4702,183,1063,0,1553
8,4842,329,429,3,1641
5,7849,730,212,4,9044
0,5140,223,542,2,3284
17,10220,143,904,0,1905
21,2383,449,874,0,5951
23,7414,961,405,4,5353
9,8482,664,949,1,5011
16,1655,202,312,2,1220
3,1549,485,391,3,306
19,3785,242,1031,4,1828
11,8509,388,1132,3,7671
9,6307,219,150,3,5574
7,499,238,1049,1,5588
1,2903,5,828,4,8379
1,9265,642,970,2,2193
12,876,1051,468,0,6668
0,8405,446,750,2,118
2,10597,894,1103,0,7074
10,10737,797,899,0,6849
5,10440,508,892,2,5255
7,7721,301,1073,3,9551
0,4651,1041,873,0,4326
22,7853,570,207,1,4676
3,2027,49,178,3,1130
0,8957,56,916,4,7019
6,10168,718,530,3,2077
2,3037,227,714,2,9792
20,563,693,614,1,1357
4,6672,718,563,0,2680
22,7413,870,616,4,7547
22,9642,1011,380,4,5877
22,486,374,1132,3,3849
16,9003,760,430,4,6541
4,7466,712,93,2,1585
7,4260,949,599,4,7316
7,4665,376,1120,2,6770
1,4444,757,604,4,3602
8,597,534,175,4,2959
9,9640,362,266,2,8069
4,1735,894,1101,0,1499
3,4873,210,286,4,6032
22,7765,817,1023,2,4937
1,1628,839,653,1,808
16,5407,828,403,0,1650
0,5292,930,1126,4,3490
1,9637,778,683,3,8382
2,8083,767,1050,4,6201
24,627,381,854,4,2632
10,10210,995,967,1,6113
7,6182,0,48,4,1567
22,2397,62,37,3,9177
16,3790,562,464,3,6667
15,4049,849,290,4,5936
3,4558,434,143,4,3184
12,5429,515,961,1,8392
8,1967,823,373,0,1512
13,3124,376,561,4,5008
9,7464,450,992,2,9512
6,1419,707,522,4,5157
15,3546,250,1126,3,8151
22,4854,381,568,4,9638
0,10190,63,248,3,8195
0,6388,252,700,1,53
2,10577,390,1004,0,2256
3,2331,48,279,0,6154
11,5808,518,914,0,9813
4,4169,408,612,1,336
9,9668,302,621,2,3531
17,7841,1044,588,0,5584
18,6760,520,1009,1,6738
16,2779,732,277,2,9037
6,9325,235,117,3,7300
15,8530,972,1045,0,8004
12,9776,791,695,2,4503
2,4432,678,31,4,3210
12,7047,671,397,3,1339
13,9040,878,745,2,5188
10,4468,113,1031,2,8515
10,8197,789,898,0,3261
18,2749,857,120,3,6466
5,8168,993,617,0,448
6,5272,994,16,2,8242
20,10011,934,383,2,7039
8,6486,672,339,0,7491
7,858,355,713,4,7016
19,442,234,910,2,992
15,2787,486,291,3,971
3,3546,1062,508,3,6842
16,8053,567,798,1,313
17,6901,27,1032,0,3795
13,4009,416,440,0,9682
3,7343,462,119,2,5260
23,1721,901,278,1,638
11,9377,102,617,3,7385
7,3396,256,666,0,9209
7,371,853,784,1,5469
4,10402,601,421,1,4214
8,9340,493,394,0,5284
9,3028,740,646,0,5741
6,9653,448,871,2,8267
15,3388,383,176,0,7020
7,1246,281,78,2,2890
4,8153,125,518,1,4646
5,1088,144,842,0,2958
0,8144,590,273,1,3922
15,9753,225,121,1,2629
2,1340,279,728,1,9253
16,1120,380,1051,3,3306
9,2454,124,585,4,8518
5,10238,931,576,0,7679
1,366,314,174,4,5068
17,4830,853,250,2,8622
12,9791,28,1098,0,7234
2,7666,299,429,2,5746
8,4898,26,1123,4,2564
24,4976,580,332,3,6988
2,10503,680,882,0,4594
7,6226,50,1110,4,5159
0,9863,105,109,0,4518
14,4974,598,1147,1,1953
3,1082,522,1149,4,8146
0,8253,995,142,2,2189
8,6774,110,806,3,4006
0,816,23,747,2,4995
4,2616,36,715,1,4896
1,1839,855,544,4,7167
8,2361,1082,319,0,3326
16,6192,671,1039,3,971
3,7067,592,799,2,1079
16,7084,513,931,1,2000
8,3261,800,903,1,359
8,7810,172,459,4,8150
5,10402,166,830,1,7285
5,9080,812,1035,1,5112
4,4063,382,440,0,9751
11,8684,417,184,0,2450
14,7975,240,65,2,3123
5,7927,716,862,1,9961
18,4228,132,593,3,875
21,8530,611,163,3,5728
5,10430,600,1108,0,9744
3,7224,847,861,1,9419
4,3632,265,915,1,1073
4,5633,395,299,0,9943
24,3021,370,408,2,4530
14,8772,742,520,0,7004
9,1231,1023,487,3,3954
19,2173,842,286,2,883
6,10043,67,349,2,6525
7,2030,244,338,4,3979
12,8236,838,919,4,4199
19,10265,308,821,3,992
9,8157,188,527,4,9868
4,2136,582,283,3,4111
2,5648,78,1016,2,5762
10,3600,767,776,1,9646
1,8253,498,781,0,4936
23,5533,431,515,2,1356
1,2671,1039,1106,1,6570
22,5101,141,779,1,9632
7,1039,129,671,0,9275
7,5840,1,129,3,7379
2,7573,1062,492,3,7194
1,1425,138,71,3,6210
9,8752,1069,920,4,9397
13,5954,605,175,4,9489
5,4242,145,932,0,1914
0,2650,395,156,0,5990
6,3676,607,1135,2,1203
3,6828,111,1001,4,9208
7,2382,1092,1120,3,6964
3,6924,847,107,1,6581
6,4233,947,981,4,9161
0,4967,163,606,3,2076
21,7342,912,965,2,7657
11,4601,57,185,0,6573
5,10288,1064,639,4,8927
10,5959,692,941,3,1035
14,2380,40,422,2,7358
17,422,666,101,4,7243
2,3826,172,651,1,2042
2,2878,55,482,4,9697
21,6937,72,817,1,2038
3,9125,352,1049,3,6096
20,2864,241,681,4,1956
2,5299,967,681,3,331
3,1807,22,731,0,9927
5,6620,630,757,1,857
16,9181,1052,416,1,9380
4,3937,604,487,0,7125
5,8063,597,366,4,2747
23,6884,334,789,3,267
2,2387,1046,688,1,7949
12,98,942,420,4,5368
5,10465,941,381,4,5116
15,10133,852,888,1,2512
3,10901,462,399,1,2475
14,4231,362,1092,4,2521
15,6866,931,769,4,1659
5,4775,233,624,0,2643
0,7143,790,694,3,5131
21,6739,613,194,2,9502
11,8471,425,676,3,789
7,9598,601,652,4,273
13,7714,1023,190,1,5994
21,8967,705,1009,4,5839
5,8478,66,901,4,1394
23,3474,0,45,2,9581
6,9952,443,446,2,7096
5,2008,106,917,4,3150
7,1778,548,809,3,6162
18,8136,479,926,1,7406
12,4723,680,922,0,147
12,7937,103,777,2,2393
7,4807,758,151,2,2889
4,7857,364,598,2,7572
3,2363,519,136,3,6977
17,2627,411,84,4,7311
1,5778,99,302,1,4633
21,3657,920,8,2,9668
1,3283,103,663,0,5183
6,3991,660,61,4,7374
5,10907,393,693,3,2732
18,1719,1054,628,4,8939
4,8788,844,749,1,4033
12,9038,717,279,1,5014
18,7115,320,401,0,2977
5,2533,151,1046,3,758
14,459,519,250,1,220
13,3292,979,792,3,7279
23,8275,489,106,3,9492
19,10040,122,1106,0,7875
24,7587,858,918,4,7332
6,1283,93,810,1,2503
15,9859,34,605,0,3415
2,7757,1,846,2,3963
11,2208,344,454,1,4372
21,9569,712,357,1,2804
18,6041,1067,918,4,7603
5,1772,882,27,2,2320
24,10306,1012,889,1,6747
11,1364,542,136,4,1027
0,1934,15,655,4,4044
2,2126,445,980,3,7382
0,1747,765,796,1,4063
8,904,1065,1080,2,9578
13,8953,77,991,3,5333
3,10707,232,779,3,5061
14,3888,63,141,1,7992
9,10164,398,951,2,4507
4,7788,680,401,3,6244
3,10196,720,1099,4,8510
0,1508,295,713,1,5770
0,9501,132,468,1,3508
20,5589,240,997,2,5858
11,158,1020,681,0,3912
6,9689,710,218,2,1160
8,8803,274,786,1,4103
1,5051,910,707,3,5845
22,1049,692,480,4,9482
24,905,537,632,2,2311
8,9634,189,1071,4,6570
4,6834,885,156,4,7612
8,8962,384,808,2,4267
4,3894,816,17,3,7725
13,8611,481,834,3,8931
4,2623,839,929,4,8027
11,3818,123,183,4,351
5,8139,240,560,1,3787
16,7338,175,436,4,4928
18,1569,1013,408,0,2677
3,385,1096,915,4,7523
0,7934,372,742,0,2329
1,2544,714,722,2,9539
1,793,638,466,0,8576
2,2063,502,975,4,491
7,5928,591,1145,3,3976
9,1069,741,1088,0,860
11,10051,131,840,0,4594
8,1915,127,748,3,5576
0,5883,1020,324,3,4645
6,8586,221,358,4,2275
3,4109,153,981,2,6438
18,10886,13,41,1,8941
7,1143,977,238,3,2893
7,1661,874,995,2,5472
6,2177,183,457,1,326
17,1806,581,305,0,5218
14,2439,1071,960,1,4491
15,2473,69,667,1,9428
5,5373,100,57,2,1343
7,2808,177,462,2,8235
8,930,723,389,0,8374
3,7084,1007,901,1,4413
21,6356,343,917,3,2213
